<<<<<<< HEAD
v1 sentences per paragraph,v2 words per paragraph,v3 close parenthesis present,v4 dash present,v5 semi-colon or colon present,v6 question mark present,v7 apostrophe present,v8 standard deviation of sentence length,v9 length difference for consecutive sentences,v10 sentence with < 11 words,v11 sentence with > 34 words,v12 contains 'although',v13 contains 'however',v14 contains 'but',v15 contains 'because',v16 contains 'this',v17 contains 'others' or 'researchers',v18 contains numbers,v19 contains 2 times more capitals than period,v20 contains 'et',word variation,average word length,non alphabetic characters frequency,uncommon word frequency,non-alphabetic characters frequency,numeric value frequency,#,$,'',(,),",",.,:,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,JJ_pp,JJ_presp,LS,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,``
227,227,True,True,False,False,False,20.715667715255737,34.2,True,True,False,True,False,False,False,False,True,False,True,0.5594713656387665,4.669603524229075,0.4669603524229075,0.8105726872246696,0.4669603524229075,0.0,0.0,0.0,0.0,0.01762114537444934,0.01762114537444934,0.11013215859030837,0.02643171806167401,0.0,0.01762114537444934,0.05286343612334802,0.05286343612334802,0.004405286343612335,0.048458149779735685,0.07048458149779736,0.07929515418502203,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.2290748898678414,0.09251101321585903,0.0,0.04405286343612335,0.0,0.0,0.0,0.004405286343612335,0.02643171806167401,0.0,0.0,0.0,0.0,0.013215859030837005,0.0,0.013215859030837005,0.0,0.00881057268722467,0.01762114537444934,0.00881057268722467,0.02643171806167401,0.00881057268722467,0.0,0.0,0.004405286343612335,0.0
99,99,False,True,False,False,False,4.08248290463863,7.5,False,True,False,False,True,False,True,False,False,True,False,0.7373737373737373,5.2727272727272725,0.1111111111111111,0.6565656565656566,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.010101010101010102,0.030303030303030304,0.010101010101010102,0.10101010101010101,0.0,0.0,0.1414141414141414,0.16161616161616163,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.1414141414141414,0.020202020202020204,0.0,0.1111111111111111,0.0,0.0,0.030303030303030304,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.020202020202020204,0.030303030303030304,0.010101010101010102,0.030303030303030304,0.030303030303030304,0.0,0.010101010101010102,0.010101010101010102,0.0,0.0,0.0
930,930,True,True,False,False,False,24.96364544192214,18.161290322580644,False,True,False,False,True,False,True,False,True,True,True,0.36451612903225805,4.882795698924731,0.3139784946236559,0.7462365591397849,0.3139784946236559,0.0,0.0,0.0,0.0,0.035483870967741936,0.035483870967741936,0.06236559139784946,0.034408602150537634,0.0,0.05161290322580645,0.03225806451612903,0.07956989247311828,0.0,0.0032258064516129032,0.08817204301075268,0.08279569892473118,0.0032258064516129032,0.001075268817204301,0.0,0.0,0.0,0.0064516129032258064,0.19032258064516128,0.07956989247311828,0.0,0.06129032258064516,0.0,0.0,0.0064516129032258064,0.005376344086021506,0.021505376344086023,0.001075268817204301,0.0,0.0,0.0,0.01827956989247312,0.0,0.023655913978494623,0.004301075268817204,0.012903225806451613,0.021505376344086023,0.016129032258064516,0.017204301075268817,0.002150537634408602,0.001075268817204301,0.0,0.001075268817204301,0.0
175,175,False,True,False,False,False,7.010196655077313,10.833333333333334,False,True,False,False,True,False,True,False,False,True,False,0.6971428571428572,5.24,0.10285714285714286,0.6857142857142857,0.10285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.03428571428571429,0.04,0.0,0.022857142857142857,0.005714285714285714,0.08571428571428572,0.005714285714285714,0.0,0.09714285714285714,0.12571428571428572,0.005714285714285714,0.0,0.0,0.0,0.0,0.011428571428571429,0.21142857142857144,0.022857142857142857,0.0,0.08571428571428572,0.0,0.0,0.011428571428571429,0.011428571428571429,0.045714285714285714,0.011428571428571429,0.005714285714285714,0.0,0.0,0.017142857142857144,0.0,0.02857142857142857,0.011428571428571429,0.02857142857142857,0.04,0.017142857142857144,0.011428571428571429,0.005714285714285714,0.0,0.0,0.0,0.0
1005,1005,True,True,True,False,False,36.18095809117085,30.423076923076923,False,True,False,True,True,False,True,False,True,True,True,0.32238805970149254,4.88955223880597,0.4427860696517413,0.7850746268656716,0.4427860696517413,0.0,0.0,0.0009950248756218905,0.0,0.028855721393034824,0.028855721393034824,0.07462686567164178,0.026865671641791045,0.01791044776119403,0.03681592039800995,0.04975124378109453,0.050746268656716415,0.0,0.015920398009950248,0.08358208955223881,0.10049751243781095,0.0009950248756218905,0.0009950248756218905,0.0,0.0,0.0,0.004975124378109453,0.15422885572139303,0.07164179104477612,0.0,0.06467661691542288,0.0,0.0,0.010945273631840797,0.006965174129353234,0.05572139303482587,0.0,0.0,0.0,0.0,0.01691542288557214,0.0,0.01791044776119403,0.003980099502487562,0.01990049751243781,0.015920398009950248,0.012935323383084577,0.022885572139303482,0.001990049751243781,0.0,0.0,0.0009950248756218905,0.0
1260,1260,True,True,True,False,False,15.04686556281095,14.895833333333334,True,True,False,True,False,False,True,True,True,True,True,0.37142857142857144,4.9182539682539685,0.25,0.7174603174603175,0.25,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.04523809523809524,0.03888888888888889,0.007142857142857143,0.034126984126984124,0.026984126984126985,0.0873015873015873,0.0,0.003968253968253968,0.0865079365079365,0.11746031746031746,0.0,0.0015873015873015873,0.0,0.0,0.0,0.01984126984126984,0.14523809523809525,0.04047619047619048,0.0007936507936507937,0.09444444444444444,0.0,0.0,0.006349206349206349,0.006349206349206349,0.03968253968253968,0.0,0.0007936507936507937,0.0007936507936507937,0.0,0.03015873015873016,0.0,0.04523809523809524,0.0015873015873015873,0.02142857142857143,0.02619047619047619,0.015873015873015872,0.013492063492063493,0.007936507936507936,0.0,0.0,0.0007936507936507937,0.0
270,270,False,True,False,False,False,7.935691942834617,11.2,True,True,False,False,True,False,True,False,False,True,False,0.6,4.948148148148148,0.14814814814814814,0.6296296296296297,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.040740740740740744,0.0,0.014814814814814815,0.0,0.08888888888888889,0.0,0.0,0.10740740740740741,0.1259259259259259,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.2,0.011111111111111112,0.0,0.05925925925925926,0.0,0.0,0.014814814814814815,0.011111111111111112,0.02962962962962963,0.003703703703703704,0.003703703703703704,0.0,0.0,0.04814814814814815,0.0,0.07037037037037037,0.003703703703703704,0.022222222222222223,0.025925925925925925,0.022222222222222223,0.018518518518518517,0.014814814814814815,0.0,0.0,0.007407407407407408,0.0
416,416,True,True,True,False,False,14.275096964707474,16.444444444444443,True,True,False,False,False,False,False,True,True,True,True,0.5216346153846154,4.492788461538462,0.4110576923076923,0.7692307692307693,0.4110576923076923,0.0,0.0,0.0,0.0,0.02403846153846154,0.02403846153846154,0.06971153846153846,0.04567307692307692,0.016826923076923076,0.04326923076923077,0.04326923076923077,0.06490384615384616,0.0,0.004807692307692308,0.08653846153846154,0.08653846153846154,0.0,0.002403846153846154,0.0,0.0,0.0,0.007211538461538462,0.15384615384615385,0.09615384615384616,0.0,0.06490384615384616,0.002403846153846154,0.0,0.007211538461538462,0.0,0.03125,0.002403846153846154,0.0,0.0,0.0,0.016826923076923076,0.0,0.02403846153846154,0.014423076923076924,0.02403846153846154,0.01201923076923077,0.01201923076923077,0.009615384615384616,0.007211538461538462,0.0,0.0,0.002403846153846154,0.0
1002,1002,True,True,True,False,False,12.092670796007367,14.297297297297296,True,True,False,False,True,False,True,True,True,True,True,0.405189620758483,4.830339321357285,0.3203592814371258,0.7275449101796407,0.3203592814371258,0.0,0.0,0.0,0.0,0.03493013972055888,0.033932135728542916,0.05688622754491018,0.03792415169660679,0.003992015968063872,0.02694610778443114,0.027944111776447105,0.08782435129740519,0.0,0.000998003992015968,0.11177644710578842,0.09481037924151696,0.000998003992015968,0.0,0.0,0.000998003992015968,0.0,0.00499001996007984,0.1347305389221557,0.10878243512974052,0.0029940119760479044,0.05588822355289421,0.0,0.0,0.015968063872255488,0.003992015968063872,0.03592814371257485,0.003992015968063872,0.000998003992015968,0.0,0.0,0.00998003992015968,0.0,0.012974051896207584,0.011976047904191617,0.018962075848303395,0.015968063872255488,0.015968063872255488,0.021956087824351298,0.0029940119760479044,0.0,0.0,0.000998003992015968,0.0
1401,1401,True,True,True,False,False,14.550638280850958,16.16923076923077,True,True,False,True,True,False,True,True,True,True,True,0.38472519628836543,5.172019985724482,0.2698072805139186,0.7508922198429693,0.2698072805139186,0.0,0.0,0.0,0.0,0.005710206995003569,0.005710206995003569,0.039257673090649536,0.047109207708779445,0.0014275517487508922,0.032119914346895075,0.02569593147751606,0.059957173447537475,0.0021413276231263384,0.007851534618129907,0.099214846538187,0.1256245538900785,0.0,0.0,0.0,0.0,0.0,0.007137758743754461,0.18986438258386867,0.0649536045681656,0.0,0.08708065667380442,0.0,0.0,0.007851534618129907,0.004282655246252677,0.028551034975017844,0.0021413276231263384,0.0,0.0,0.0,0.023554603854389723,0.0,0.022840827980014276,0.017130620985010708,0.021413276231263382,0.021413276231263382,0.017844396859386154,0.018558172733761598,0.009992862241256246,0.0,0.0,0.0035688793718772305,0.0
293,293,True,True,True,False,False,21.47636782605476,19.142857142857142,False,True,False,False,False,False,False,True,True,True,True,0.5699658703071673,5.252559726962457,0.2627986348122867,0.7508532423208191,0.2627986348122867,0.0,0.0,0.0,0.0,0.013651877133105802,0.013651877133105802,0.07167235494880546,0.027303754266211604,0.006825938566552901,0.034129692832764506,0.017064846416382253,0.03754266211604096,0.0,0.006825938566552901,0.07167235494880546,0.12627986348122866,0.006825938566552901,0.0,0.0,0.0,0.0,0.0034129692832764505,0.18771331058020477,0.040955631399317405,0.0,0.07167235494880546,0.0,0.0,0.0034129692832764505,0.0034129692832764505,0.06143344709897611,0.0,0.0,0.0034129692832764505,0.0,0.030716723549488054,0.0,0.020477815699658702,0.0,0.027303754266211604,0.06143344709897611,0.040955631399317405,0.0034129692832764505,0.0034129692832764505,0.0,0.0,0.0034129692832764505,0.0
282,282,True,True,False,False,False,8.588364221433556,10.88888888888889,False,True,False,False,True,False,True,False,True,False,True,0.5425531914893617,4.680851063829787,0.1347517730496454,0.5886524822695035,0.1347517730496454,0.0,0.0,0.0,0.0,0.0035460992907801418,0.0035460992907801418,0.028368794326241134,0.03546099290780142,0.0,0.028368794326241134,0.0070921985815602835,0.11702127659574468,0.0,0.0,0.13829787234042554,0.12411347517730496,0.0035460992907801418,0.0,0.0,0.0035460992907801418,0.0,0.010638297872340425,0.18085106382978725,0.010638297872340425,0.0,0.06028368794326241,0.0035460992907801418,0.0,0.028368794326241134,0.0035460992907801418,0.05673758865248227,0.0,0.0,0.0,0.0,0.01773049645390071,0.0,0.02127659574468085,0.0035460992907801418,0.0070921985815602835,0.03546099290780142,0.02127659574468085,0.03546099290780142,0.0035460992907801418,0.0,0.0,0.0070921985815602835,0.0
461,461,True,True,False,False,False,8.189403307360815,8.153846153846153,False,True,False,True,False,False,True,False,True,True,True,0.4490238611713666,5.55531453362256,0.19088937093275488,0.6767895878524945,0.19088937093275488,0.0,0.0,0.0,0.0,0.0021691973969631237,0.0021691973969631237,0.028199566160520606,0.03036876355748373,0.0,0.021691973969631236,0.006507592190889371,0.1301518438177874,0.0,0.0,0.08893709327548807,0.14099783080260303,0.0021691973969631237,0.0,0.0,0.0,0.0,0.006507592190889371,0.27765726681127983,0.008676789587852495,0.0,0.03036876355748373,0.0,0.0,0.008676789587852495,0.006507592190889371,0.03036876355748373,0.004338394793926247,0.0,0.0,0.0,0.02386117136659436,0.0,0.028199566160520606,0.0021691973969631237,0.019522776572668113,0.019522776572668113,0.010845986984815618,0.049891540130151846,0.019522776572668113,0.0,0.0,0.0,0.0
711,711,True,True,False,False,False,11.559801602089331,10.571428571428571,True,True,False,False,True,True,True,False,True,True,True,0.46835443037974683,5.248945147679325,0.2545710267229255,0.679324894514768,0.2545710267229255,0.0,0.0014064697609001407,0.0,0.0,0.0028129395218002813,0.0028129395218002813,0.04219409282700422,0.040787623066104076,0.0,0.029535864978902954,0.014064697609001406,0.090014064697609,0.0,0.0,0.1350210970464135,0.09985935302390998,0.0014064697609001407,0.0014064697609001407,0.0,0.0,0.0,0.004219409282700422,0.13924050632911392,0.09423347398030943,0.007032348804500703,0.07876230661040788,0.0,0.0,0.011251758087201125,0.007032348804500703,0.03375527426160337,0.0,0.0028129395218002813,0.0,0.0,0.016877637130801686,0.0,0.02531645569620253,0.011251758087201125,0.01828410689170183,0.02812939521800281,0.02390998593530239,0.02390998593530239,0.007032348804500703,0.0028129395218002813,0.0014064697609001407,0.0014064697609001407,0.0
103,103,True,True,False,False,False,5.557777333511022,11.5,False,True,False,False,False,False,False,False,True,False,True,0.7281553398058253,4.242718446601942,0.39805825242718446,0.7378640776699029,0.39805825242718446,0.0,0.0,0.0,0.0,0.038834951456310676,0.038834951456310676,0.04854368932038835,0.02912621359223301,0.0,0.02912621359223301,0.038834951456310676,0.06796116504854369,0.0,0.0,0.0970873786407767,0.13592233009708737,0.0,0.0,0.0,0.0,0.0,0.0,0.1553398058252427,0.04854368932038835,0.0,0.07766990291262135,0.0,0.0,0.009708737864077669,0.0,0.07766990291262135,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.009708737864077669,0.0,0.009708737864077669,0.02912621359223301,0.02912621359223301,0.009708737864077669,0.009708737864077669,0.0,0.0,0.0,0.0
145,145,True,True,True,False,False,13.953046262375826,28.0,False,True,False,True,False,False,False,False,True,True,True,0.6413793103448275,4.186206896551724,0.503448275862069,0.8413793103448276,0.503448275862069,0.0,0.0,0.0,0.0,0.041379310344827586,0.041379310344827586,0.0896551724137931,0.027586206896551724,0.027586206896551724,0.006896551724137931,0.04827586206896552,0.020689655172413793,0.0,0.027586206896551724,0.06896551724137931,0.11724137931034483,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.14482758620689656,0.08275862068965517,0.0,0.06896551724137931,0.0,0.0,0.013793103448275862,0.0,0.07586206896551724,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.020689655172413793,0.0,0.0,0.013793103448275862,0.0,0.034482758620689655,0.006896551724137931,0.0,0.0,0.0,0.0
309,309,True,True,True,False,False,17.886214430858942,15.6,False,True,False,False,False,False,True,False,True,True,True,0.517799352750809,4.207119741100324,0.47249190938511326,0.7799352750809061,0.47249190938511326,0.0,0.0,0.0,0.0,0.019417475728155338,0.019417475728155338,0.09385113268608414,0.019417475728155338,0.038834951456310676,0.038834951456310676,0.04854368932038835,0.04854368932038835,0.0,0.02912621359223301,0.0744336569579288,0.10679611650485436,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.15857605177993528,0.08090614886731391,0.0,0.08414239482200647,0.0,0.0,0.0,0.006472491909385114,0.032362459546925564,0.0,0.0,0.0,0.0,0.022653721682847898,0.0,0.016181229773462782,0.0,0.012944983818770227,0.012944983818770227,0.012944983818770227,0.012944983818770227,0.006472491909385114,0.0,0.0,0.0,0.0
274,274,True,True,True,False,False,10.648368659190986,12.538461538461538,True,False,False,False,True,False,False,False,True,True,True,0.5583941605839416,5.255474452554744,0.2591240875912409,0.7043795620437956,0.2591240875912409,0.0,0.0,0.0,0.0,0.01824817518248175,0.01824817518248175,0.021897810218978103,0.051094890510948905,0.0036496350364963502,0.025547445255474453,0.01824817518248175,0.08759124087591241,0.0,0.0036496350364963502,0.051094890510948905,0.11313868613138686,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.17153284671532848,0.0364963503649635,0.0,0.06934306569343066,0.0,0.0,0.010948905109489052,0.01824817518248175,0.0364963503649635,0.0,0.0,0.0,0.0,0.04744525547445255,0.0,0.04744525547445255,0.0036496350364963502,0.040145985401459854,0.025547445255474453,0.021897810218978103,0.021897810218978103,0.01824817518248175,0.0,0.0,0.010948905109489052,0.0
2672,2672,True,True,True,False,False,11.74891047889054,11.602836879432624,True,True,False,True,True,False,True,False,True,True,True,0.25,4.692739520958084,0.32709580838323354,0.7443862275449101,0.32709580838323354,0.0,0.0,0.0,0.0,0.009730538922155689,0.01122754491017964,0.05426646706586826,0.0531437125748503,0.006736526946107785,0.02881736526946108,0.03218562874251497,0.09056886227544911,0.0014970059880239522,0.017964071856287425,0.08233532934131736,0.08944610778443114,0.0,0.002245508982035928,0.0,0.0007485029940119761,0.0,0.004116766467065869,0.19311377245508982,0.09580838323353294,0.0,0.05913173652694611,0.0018712574850299401,0.0,0.0037425149700598802,0.0018712574850299401,0.023952095808383235,0.001122754491017964,0.00037425149700598805,0.0,0.0,0.018338323353293412,0.0,0.019835329341317365,0.009730538922155689,0.009730538922155689,0.035553892215568865,0.012724550898203593,0.02282934131736527,0.005239520958083832,0.0,0.0,0.0,0.0
79,79,True,True,True,False,False,17.5,35.0,False,True,False,False,False,False,True,False,True,False,True,0.7848101265822784,4.455696202531645,0.3924050632911392,0.7215189873417721,0.3924050632911392,0.0,0.0,0.0,0.0,0.012658227848101266,0.012658227848101266,0.08860759493670886,0.02531645569620253,0.0379746835443038,0.02531645569620253,0.0379746835443038,0.05063291139240506,0.0,0.02531645569620253,0.08860759493670886,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.17721518987341772,0.05063291139240506,0.0,0.0759493670886076,0.0,0.0,0.0,0.012658227848101266,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.05063291139240506,0.02531645569620253,0.0379746835443038,0.0,0.0,0.0,0.02531645569620253,0.0
811,811,True,True,True,False,False,11.413208920740946,12.365853658536585,True,True,False,False,False,False,True,True,True,True,True,0.40443896424167697,4.643649815043156,0.28236744759556104,0.7299630086313194,0.28236744759556104,0.0,0.0,0.0,0.0,0.03329223181257707,0.03329223181257707,0.0530209617755857,0.05055487053020962,0.004932182490752158,0.036991368680641186,0.025893958076448828,0.07644882860665844,0.0,0.0036991368680641184,0.11467324290998766,0.08631319358816276,0.0012330456226880395,0.0,0.0,0.0012330456226880395,0.0,0.002466091245376079,0.1381011097410604,0.0690505548705302,0.0,0.09001233045622688,0.0,0.0,0.002466091245376079,0.008631319358816275,0.02836004932182491,0.004932182490752158,0.0,0.0,0.0,0.01726263871763255,0.0,0.013563501849568433,0.009864364981504316,0.02466091245376079,0.025893958076448828,0.014796547472256474,0.01972872996300863,0.006165228113440197,0.0,0.0,0.002466091245376079,0.0
201,201,False,True,False,False,False,6.2182527020592095,7.75,False,True,False,False,False,False,True,False,False,False,False,0.6766169154228856,5.746268656716418,0.15920398009950248,0.736318407960199,0.15920398009950248,0.0,0.0,0.0,0.0,0.0,0.0,0.03980099502487562,0.04477611940298507,0.0,0.014925373134328358,0.004975124378109453,0.03980099502487562,0.0,0.0,0.12437810945273632,0.15422885572139303,0.004975124378109453,0.0,0.0,0.0,0.0,0.014925373134328358,0.19402985074626866,0.004975124378109453,0.0,0.10945273631840796,0.0,0.0,0.024875621890547265,0.01990049751243781,0.009950248756218905,0.009950248756218905,0.0,0.0,0.0,0.029850746268656716,0.0,0.04477611940298507,0.009950248756218905,0.04477611940298507,0.029850746268656716,0.009950248756218905,0.009950248756218905,0.0,0.004975124378109453,0.0,0.0,0.0
